,from_user_id,to_user_id,formation
51,326288590,334730050,{'2018.05.27': True}
52,986917596,939057318,{'2018.05.08': True}
53,274892363,177407142,{'2018.05.04': True}
54,284399096,765092660,{'2018.05.18': True}
55,153019444,410078458,{'2018.05.13': True}
56,350791386,865363622,{'2018.05.10': True}
57,343676097,329306654,{'2018.05.30': True}
58,153731843,229149441,{'2018.05.13': True}
59,339702866,295379645,{'2018.05.22': True}
60,143528592,459250679,{'2018.05.20': True}
61,362755027,856911339,{'2018.05.28': True}
62,330158378,327649487,{'2018.05.30': True}
63,245907967,715580484,{'2018.05.28': True}
64,371316178,152568669,{'2018.05.25': True}
65,111653887,288000909,{'2018.05.03': True}
66,240849410,133943907,{'2018.05.30': True}
67,766348868,193879875,{'2018.05.15': True}
68,234102214,452106609,{'2018.05.23': True}
69,614068021,103194791,{'2018.05.29': True}
70,322477415,433953783,{'2018.05.15': True}
71,783600969,585449351,{'2018.05.26': True}
72,434723411,456967176,{'2018.05.28': True}
73,946886773,106390036,{'2018.05.25': True}
74,243882007,149522762,{'2018.05.05': True}
75,766219389,144907443,{'2018.05.08': True}
76,234102214,788072425,{'2018.05.19': True}
77,589516467,225582573,{'2018.05.24': True}
78,300277618,816753060,{'2018.05.14': True}
79,770219489,333914287,{'2018.05.19': True}
80,90976741,127047892,{'2018.05.01': True}
81,787745102,266907978,{'2018.05.01': True}
82,342338301,133080290,{'2018.05.23': True}
83,755188029,623541568,{'2018.05.21': True}
84,966522690,218656047,{'2018.05.08': True}
85,296694022,250912657,{'2018.05.11': True}
86,777958030,722364482,{'2018.05.23': True}
87,890577504,134005661,{'2018.05.16': True}
88,264445642,940972316,{'2018.05.12': True}
89,194228463,352233621,{'2018.05.17': True}
90,86594374,807149924,{'2018.05.11': True}
91,271603064,709465725,{'2018.05.09': True}
92,797767915,828020555,{'2018.05.21': True}
93,819269230,747510565,{'2018.05.29': True}
94,895568602,484264544,{'2018.05.03': True}
95,259404430,338268946,{'2018.05.17': True}
96,720221774,477970480,{'2018.05.22': True}
97,124103682,287149876,{'2018.05.23': True}
98,92367481,283799369,{'2018.05.29': True}
99,153885394,363075463,{'2018.05.10': True}
100,166720591,139265919,{'2018.05.27': True}
101,175334832,306293307,{'2018.05.05': True}
102,66527865,290506899,{'2018.05.09': True}
103,767117641,147551716,{'2018.05.21': True}
104,907489214,372162808,{'2018.05.01': True}
105,438546587,342302461,{'2018.05.09': True}
106,756522486,233263828,{'2018.05.01': True}
107,475761925,198172639,{'2018.05.29': True}
108,334448990,294890357,{'2018.05.20': True}
109,169021655,943884296,{'2018.05.25': True}
110,985120873,508905512,{'2018.05.26': True}
111,226462683,223224940,{'2018.05.29': True}
112,935430209,250912657,{'2018.05.08': True}
113,203065438,792520470,{'2018.05.24': True}
114,338198008,134531097,{'2018.05.26': True}
115,31462811,622724647,{'2018.05.12': True}
116,319629696,177407142,{'2018.05.25': True}
117,941947974,158050674,{'2018.05.21': True}
118,412005944,536242671,{'2018.05.29': True}
119,940130879,722364482,{'2018.05.12': True}
120,916911351,426075771,{'2018.05.24': True}
121,929465072,197219379,{'2018.05.05': True}
122,231187264,295379645,{'2018.05.15': True}
123,165480681,133662529,"{'2018.05.11': True, '2018.05.16': False}"
124,474399263,746201372,{'2018.05.14': True}
125,426732692,999498842,{'2018.05.29': True}
126,111082356,279972071,{'2018.05.23': True}
127,813646417,762975238,{'2018.05.15': True}
128,222571773,160164627,{'2018.05.07': True}
129,234282464,233263828,{'2018.05.12': True}
130,223486124,478731173,{'2018.05.21': True}
131,260874526,709465725,{'2018.05.15': True}
132,152813027,194739880,{'2018.05.24': True}
133,991792578,288205060,{'2018.05.02': True}
134,574670382,106390036,{'2018.05.06': True}
135,167089445,867510112,{'2018.05.28': True}
136,194475532,193879875,{'2018.05.18': True}
137,777958030,314344118,{'2018.05.09': True}
138,341984192,369714081,{'2018.05.24': True}
139,534601323,152444103,{'2018.05.23': True}
140,157041399,485735472,{'2018.05.28': True}
141,93385894,328899293,{'2018.05.11': True}
142,754257121,850130101,{'2018.05.23': True}
143,283129204,426061762,{'2018.05.05': True}
144,230850831,101449077,{'2018.05.19': True}
145,488335702,425096207,{'2018.05.17': True}
146,288517297,209749537,{'2018.05.24': True}
147,159965297,759374388,{'2018.05.04': True}
148,414234615,235114569,{'2018.05.08': True}
149,817011629,766219389,{'2018.05.22': True}
150,249663199,449199437,{'2018.05.21': True}
151,123545757,315370406,{'2018.05.11': True}
152,243099712,318339274,{'2018.05.05': True}
153,982160659,89676054,{'2018.05.02': True}
154,386276047,178450017,{'2018.05.25': True}
155,104079504,342338301,{'2018.05.27': True}
156,378772526,318006413,{'2018.05.04': True}
157,750860625,971245038,{'2018.05.30': True}
158,756596649,138075577,{'2018.05.16': True}
159,287584045,81516526,{'2018.05.25': True}
160,241277446,362755027,{'2018.05.23': True}
161,928367738,217706072,{'2018.05.05': True}
162,101522215,327649487,{'2018.05.25': True}
163,170793146,111082356,{'2018.05.06': True}
164,612625044,260125859,{'2018.05.02': True}
165,414291896,128945774,{'2018.05.29': True}
166,477970480,863569502,{'2018.05.20': True}
167,330465910,250912657,{'2018.05.05': True}
168,291611186,52171453,{'2018.05.08': True}
169,247465439,97239341,{'2018.05.03': True}
170,37036731,800456772,{'2018.05.12': True}
171,209749537,880301675,{'2018.05.25': True}
172,433322981,935448699,{'2018.05.09': True}
173,360735109,116276502,{'2018.05.20': True}
174,936958522,552748176,{'2018.05.07': True}
175,410078458,429058957,{'2018.05.17': True}
176,288974820,122086880,{'2018.05.13': True}
177,140344779,218068780,{'2018.05.29': True}
178,894491384,322921439,{'2018.05.11': True}
179,314320500,274989805,{'2018.05.01': True}
180,788146159,754931736,{'2018.05.10': True}
181,429101069,974715176,{'2018.05.16': True}
182,824302600,330465910,"{'2018.05.28': False, '2018.05.13': True}"
183,895454951,918852934,{'2018.05.09': True}
184,283571862,570173146,{'2018.05.08': True}
185,493130488,734074579,{'2018.05.15': True}
186,782085590,226187758,{'2018.05.24': True}
187,879994615,324649621,{'2018.05.19': True}
188,105809133,263102513,{'2018.05.13': True}
189,819616339,991792578,{'2018.05.27': True}
190,894660275,156001546,{'2018.05.10': True}
191,503254088,613125684,{'2018.05.07': True}
192,162417303,900028934,{'2018.05.28': True}
193,760601481,358094060,{'2018.05.08': True}
194,185153719,165159065,{'2018.05.07': True}
195,308250872,253229470,{'2018.05.17': True}
196,221475867,81094202,{'2018.05.15': True}
197,178728184,341984192,{'2018.05.05': True}
198,414234615,227806410,{'2018.05.17': True}
199,851743944,119926869,{'2018.05.21': True}
200,125907735,760210891,{'2018.05.27': True}
201,772130078,580832386,{'2018.05.03': True}
202,813646417,327085150,{'2018.05.05': True}
203,849339692,894660275,{'2018.05.10': True}
204,323385174,106074382,{'2018.05.12': True}
205,769479365,140011527,{'2018.05.23': True}
206,749986048,591203147,{'2018.05.04': True}
207,951803948,586809124,{'2018.05.17': True}
208,941056302,341984192,{'2018.05.01': True}
209,411064560,497539183,{'2018.05.23': True}
210,14668733,971245038,{'2018.05.16': True}
211,495928885,183203121,{'2018.05.05': True}
212,968544654,863473065,{'2018.05.02': True}
213,764873903,358729135,{'2018.05.04': True}
214,885989498,203978009,{'2018.05.01': True}
215,946886773,430617139,{'2018.05.20': True}
216,19869574,333528691,{'2018.05.07': True}
217,221630754,479673085,{'2018.05.22': True}
218,147572001,154451555,{'2018.05.25': True}
219,272623984,769479365,{'2018.05.20': True}
220,181709561,234256212,{'2018.05.30': True}
221,404286732,360884464,{'2018.05.01': True}
222,726902779,618131962,{'2018.05.08': True}
223,793607090,762698043,{'2018.05.19': True}
224,257357571,155767082,{'2018.05.30': True}
225,109986538,928367738,{'2018.05.15': True}
226,222104998,710625824,{'2018.05.16': True}
227,283571862,784706286,{'2018.05.07': True}
228,145102472,160164627,{'2018.05.22': True}
229,743227844,121633100,{'2018.05.21': True}
230,762698043,819584619,{'2018.05.22': True}
231,768871193,282152692,{'2018.05.13': True}
232,177407142,344339030,{'2018.05.18': True}
233,265254213,154563318,{'2018.05.09': True}
234,463648040,471153734,{'2018.05.01': True}
235,762698043,158491618,{'2018.05.07': True}
236,11723602,223486124,{'2018.05.20': True}
237,355155899,842824096,{'2018.05.11': True}
238,544378302,111164350,{'2018.05.22': True}
239,428560048,952632696,{'2018.05.23': True}
240,147594825,445780654,{'2018.05.09': True}
241,250912657,157053610,{'2018.05.24': True}
242,74959905,414234615,{'2018.05.20': True}
243,299674096,161010365,{'2018.05.13': True}
244,870348278,299674096,{'2018.05.06': True}
245,734360943,66713738,{'2018.05.30': True}
246,380216485,756544988,{'2018.05.15': True}
247,777958030,227292161,{'2018.05.25': True}
248,85105655,334730050,{'2018.05.23': True}
249,878145554,242561084,{'2018.05.03': True}
250,761998391,372916058,{'2018.05.07': True}
251,107626766,25553860,{'2018.05.20': True}
252,885783356,587744027,{'2018.05.25': True}
253,158050674,441584584,{'2018.05.02': True}
254,492654914,860931054,{'2018.05.17': True}
255,128379936,874031650,{'2018.05.03': True}
256,490250488,878642015,{'2018.05.04': True}
257,334139315,850130101,{'2018.05.30': True}
258,260874526,107565051,{'2018.05.17': True}
259,369836872,819269230,{'2018.05.14': True}
260,239427912,586372643,{'2018.05.27': True}
261,315476090,31462811,{'2018.05.06': True}
262,445780654,334585040,{'2018.05.17': True}
263,765369582,398540741,{'2018.05.08': True}
264,938550026,288115952,{'2018.05.28': True}
265,933298551,838081099,{'2018.05.23': True}
266,815693206,89195407,{'2018.05.19': True}
267,179954793,116874386,{'2018.05.02': True}
268,841745956,310141719,{'2018.05.18': True}
269,380457647,318006413,{'2018.05.07': True}
270,314344118,805514119,{'2018.05.22': True}
271,226593537,740721020,{'2018.05.10': True}
272,296160287,67318883,{'2018.05.07': True}
273,272426227,931921184,{'2018.05.11': True}
274,71758894,314320500,{'2018.05.14': True}
275,223769046,242019562,{'2018.05.04': True}
276,794592427,713415366,{'2018.05.26': True}
277,30725104,194196967,{'2018.05.07': True}
278,753514176,940972316,{'2018.05.21': True}
279,148072166,334139315,{'2018.05.13': True}
280,803581588,236443603,{'2018.05.21': True}
281,624787113,106074382,{'2018.05.25': True}
282,97707163,221475867,{'2018.05.06': True}
283,355162108,320736080,{'2018.05.08': True}
284,88899411,100875543,{'2018.05.25': True}
285,274153857,352871863,{'2018.05.21': True}
286,138348596,147180161,{'2018.05.25': True}
287,965098470,294837568,{'2018.05.09': True}
288,156506029,271765563,{'2018.05.29': True}
289,350907157,111164350,{'2018.05.08': True}
290,145102472,356180353,{'2018.05.25': True}
291,330158378,842651605,{'2018.05.03': True}
292,488335702,251141714,{'2018.05.19': True}
293,322601600,90976741,{'2018.05.20': True}
294,260860923,944226110,{'2018.05.02': True}
295,150986500,269906264,{'2018.05.11': True}
296,333313550,863473065,{'2018.05.05': True}
297,220145170,334697739,{'2018.05.29': True}
298,780304124,145494789,{'2018.05.27': True}
299,98857070,296474417,{'2018.05.23': True}
300,352233621,939001877,{'2018.05.11': True}
301,306833503,223193586,{'2018.05.06': True}
302,94549014,282152692,{'2018.05.05': True}
303,803581588,159630069,{'2018.05.27': True}
304,941947974,296160287,{'2018.05.30': True}
305,304139482,340049661,{'2018.05.09': True}
306,202625973,929069815,{'2018.05.09': True}
307,968544654,105367399,{'2018.05.20': True}
308,47148388,81516526,{'2018.05.12': True}
309,871368178,936958522,{'2018.05.07': True}
310,99515495,146041491,{'2018.05.02': True}
311,848876610,708233749,{'2018.05.03': True}
312,885783356,767669089,{'2018.05.06': True}
313,570173146,605747177,{'2018.05.26': True}
314,218121042,139265919,{'2018.05.06': True}
315,765369582,378589207,{'2018.05.28': True}
316,817850461,226462683,{'2018.05.05': True}
317,329786785,708233749,{'2018.05.21': True}
318,381819158,401477209,{'2018.05.27': True}
319,618131962,277394939,{'2018.05.02': True}
320,179985645,529401410,{'2018.05.10': True}
321,272426227,253902677,{'2018.05.28': True}
322,159720158,352233621,{'2018.05.20': True}
323,225261145,300277618,{'2018.05.21': True}
324,426061762,179238549,{'2018.05.06': True}
325,96839399,572370285,{'2018.05.23': True}
326,164570071,819172968,{'2018.05.15': True}
327,518787696,367968322,{'2018.05.29': True}
328,283129204,754247136,{'2018.05.16': True}
329,139265919,726902779,{'2018.05.30': True}
330,165314481,216008568,{'2018.05.09': True}
331,2425151,180538637,{'2018.05.05': True}
332,492654914,133943907,{'2018.05.02': True}
333,416136848,203121479,{'2018.05.29': True}
334,636429203,225582573,{'2018.05.07': True}
335,194475532,331103502,{'2018.05.23': True}
336,754257121,328899293,{'2018.05.23': True}
337,426620270,966986017,{'2018.05.30': True}
338,145102472,151050084,{'2018.05.04': True}
339,292441162,298713229,{'2018.05.21': True}
340,104079504,194196967,{'2018.05.26': True}
341,448306370,893583290,{'2018.05.30': True}
342,539474777,331463370,{'2018.05.30': True}
343,932906380,765092660,{'2018.05.23': True}
344,762975238,105367399,{'2018.05.02': True}
345,915150663,350533754,{'2018.05.17': True}
346,157053610,292441162,{'2018.05.29': True}
347,220562753,527765077,{'2018.05.08': True}
348,476086009,315941679,{'2018.05.26': True}
349,622724647,737912659,{'2018.05.26': True}
350,447440907,310029027,{'2018.05.25': True}
351,292441162,324649621,{'2018.05.14': True}
352,134181274,141529642,{'2018.05.19': True}
353,754717694,151050084,{'2018.05.09': True}
354,909505524,915979364,{'2018.05.30': True}
355,978375616,758889025,{'2018.05.02': True}
356,362496913,212613861,{'2018.05.20': True}
357,125277111,179985645,{'2018.05.29': True}
358,594065508,93385894,{'2018.05.23': True}
359,234256212,414107608,{'2018.05.18': True}
360,246486342,501944828,{'2018.05.02': True}
361,163049334,360065011,{'2018.05.21': True}
362,395883401,724602042,{'2018.05.03': True}
363,614068021,161010365,{'2018.05.20': True}
364,277394939,165314481,{'2018.05.09': True}
365,796448176,271603064,{'2018.05.24': True}
366,827841372,144907443,{'2018.05.26': True}
367,159022691,513696454,{'2018.05.24': True}
368,228277695,253616057,{'2018.05.24': True}
369,103123766,963389308,{'2018.05.10': True}
370,140344779,322601600,{'2018.05.22': True}
371,847558932,470615153,{'2018.05.26': True}
372,920044061,360884464,{'2018.05.15': True}
373,885989498,273339620,{'2018.05.25': True}
374,68714550,615981012,{'2018.05.20': True}
375,309158326,850970562,{'2018.05.29': True}
376,179238549,233548506,{'2018.05.04': True}
377,498084086,531509972,{'2018.05.09': True}
378,972634886,108271772,{'2018.05.03': True}
379,73634379,342358307,{'2018.05.20': True}
380,167042049,306589073,{'2018.05.07': True}
381,465062899,497539183,{'2018.05.06': True}
382,147551716,310141719,{'2018.05.10': True}
383,375344042,484031646,{'2018.05.26': True}
384,974715176,342192231,{'2018.05.12': True}
385,860931054,107626766,{'2018.05.06': True}
386,259404430,939433993,{'2018.05.03': True}
387,148406892,238957340,{'2018.05.07': True}
388,293227157,174641976,{'2018.05.05': True}
389,900469680,903639980,{'2018.05.13': True}
390,414107608,147594825,{'2018.05.21': True}
391,812283761,145494789,{'2018.05.07': True}
392,378589207,78342853,{'2018.05.11': True}
393,105367399,291122559,{'2018.05.24': True}
394,487846071,340847903,{'2018.05.06': True}
395,357427301,334697739,{'2018.05.04': True}
396,127047892,253902677,{'2018.05.07': True}
397,944199207,964125915,{'2018.05.01': True}
398,223769046,298455947,{'2018.05.21': True}
399,285855742,331181614,{'2018.05.04': True}
400,314320500,754717694,{'2018.05.17': True}
401,103123766,229235347,{'2018.05.01': True}
402,430617139,475116738,{'2018.05.03': True}
403,180698952,503254088,{'2018.05.11': True}
404,220562753,485735472,{'2018.05.14': True}
405,784689086,212613861,{'2018.05.05': True}
406,159630069,309416262,{'2018.05.20': True}
407,98857070,803581588,{'2018.05.11': True}
408,113954902,162081482,{'2018.05.08': True}
409,141529642,257357571,{'2018.05.10': True}
410,288974820,539055869,{'2018.05.07': True}
411,493130488,263419536,{'2018.05.03': True}
412,946886773,436045690,{'2018.05.03': True}
413,333528691,310389796,{'2018.05.04': True}
414,720740640,951199315,{'2018.05.14': True}
415,231933288,296160287,{'2018.05.20': True}
416,572892491,101367485,{'2018.05.22': True}
417,222408208,106907553,{'2018.05.09': True}
418,837482173,932906380,{'2018.05.29': True}
419,163775311,765969991,{'2018.05.05': True}
420,252747814,132737101,{'2018.05.04': True}
421,238165726,285855742,{'2018.05.03': True}
422,320142855,412806810,{'2018.05.28': True}
423,570173146,31462811,{'2018.05.18': True}
424,265254213,944281436,{'2018.05.05': True}
425,338198008,122086880,{'2018.05.04': True}
426,448956624,299384045,{'2018.05.21': True}
427,972634886,62616625,{'2018.05.30': True}
428,287350828,296186755,{'2018.05.13': True}
429,613125684,254960250,{'2018.05.15': True}
430,163775311,139200566,{'2018.05.29': True}
431,859103325,103194791,{'2018.05.05': True}
432,847558932,159201273,{'2018.05.03': True}
433,891985982,614068021,{'2018.05.18': True}
434,105230647,101483235,{'2018.05.30': True}
435,149010483,215233698,{'2018.05.18': True}
436,124103682,209749537,{'2018.05.22': True}
437,181272713,162417303,{'2018.05.08': True}
438,935430209,837023808,{'2018.05.28': True}
439,851743944,246998721,{'2018.05.27': True}
440,812283761,733005571,{'2018.05.08': True}
441,276268431,147682728,{'2018.05.15': True}
442,179238549,236443603,{'2018.05.10': True}
443,915278292,212613861,{'2018.05.04': True}
444,465947189,71736722,{'2018.05.12': True}
445,794592427,159584851,{'2018.05.07': True}
446,140058875,488335702,{'2018.05.06': True}
447,595592832,227806410,{'2018.05.26': True}
448,66527865,318339274,{'2018.05.13': True}
449,208615405,852065217,{'2018.05.04': True}
450,159967656,321387139,{'2018.05.25': True}
451,863569502,240849410,{'2018.05.03': True}
452,218068780,271765563,{'2018.05.02': True}
453,334139315,287495583,{'2018.05.21': True}
454,234282464,992330093,{'2018.05.11': True}
455,498084086,254960250,{'2018.05.04': True}
456,603268093,742686779,{'2018.05.25': True}
457,787745102,105809133,{'2018.05.24': True}
458,374155814,594766612,{'2018.05.20': True}
459,448053871,539055869,{'2018.05.03': True}
460,203978009,215562604,{'2018.05.21': True}
461,618201430,626385181,{'2018.05.10': True}
462,152813249,123545757,{'2018.05.25': True}
463,343282757,152813249,{'2018.05.15': True}
464,195631629,129587263,{'2018.05.06': True}
465,247887608,129587263,{'2018.05.01': True}
466,941947974,237928616,{'2018.05.29': True}
467,935430209,850970562,{'2018.05.21': True}
468,269014960,380216485,{'2018.05.27': True}
469,101923387,807697646,{'2018.05.10': True}
470,179250667,610832296,{'2018.05.03': True}
471,242561084,167872330,{'2018.05.03': True}
472,276882364,269014960,{'2018.05.27': True}
473,163049334,881875440,{'2018.05.13': True}
474,147941917,301378912,{'2018.05.10': True}
475,296474417,492408930,{'2018.05.18': True}
476,485379371,294702729,{'2018.05.19': True}
477,201160937,365473470,{'2018.05.17': True}
478,298455947,31462811,{'2018.05.05': True}
479,840121960,259018070,{'2018.05.23': True}
480,304139482,448956624,{'2018.05.11': True}
481,611717447,794592427,{'2018.05.04': True}
482,174575628,238957340,{'2018.05.10': True}
483,803581588,815633262,{'2018.05.24': True}
484,860931054,920044061,{'2018.05.03': True}
485,331537003,299384045,{'2018.05.17': True}
486,399478640,175334832,{'2018.05.28': True}
487,306672777,315757507,{'2018.05.23': True}
488,355155899,803581588,{'2018.05.03': True}
489,119926869,266045888,{'2018.05.07': True}
490,272016074,421260808,{'2018.05.02': True}
491,252265677,331181614,{'2018.05.27': True}
492,529401410,280162312,{'2018.05.10': True}
493,149881681,352843735,{'2018.05.22': True}
494,256852529,369836872,{'2018.05.19': True}
495,828020555,756522486,{'2018.05.15': True}
496,175426030,755481894,{'2018.05.02': True}
497,367738612,278750314,{'2018.05.27': True}
498,408914264,269906264,{'2018.05.18': True}
499,707938812,159022691,{'2018.05.23': True}
500,378589207,215282778,{'2018.05.29': True}
501,914225881,963898159,{'2018.05.02': True}
502,939057318,964125915,{'2018.05.05': True}
503,411420259,188101479,{'2018.05.30': True}
504,412806810,405717491,{'2018.05.29': True}
505,620865724,166909100,{'2018.05.11': True}
506,434269864,105230647,{'2018.05.20': True}
507,291729868,488335702,{'2018.05.20': True}
508,141529642,330546053,{'2018.05.05': True}
509,861384775,720629749,{'2018.05.22': True}
510,611717768,239746679,{'2018.05.23': True}
511,314320500,187936863,{'2018.05.23': True}
512,740721020,228970729,{'2018.05.10': True}
513,179985645,298020453,{'2018.05.02': True}
514,308749085,720740640,{'2018.05.19': True}
515,87700605,63703013,{'2018.05.08': True}
516,887182146,271062336,{'2018.05.04': True}
517,799681692,111082356,{'2018.05.15': True}
518,539055869,367968322,{'2018.05.12': True}
519,801368455,111653887,{'2018.05.19': True}
520,379640943,807149924,{'2018.05.13': True}
521,304686498,860200590,{'2018.05.11': True}
522,296160287,340847903,{'2018.05.11': True}
523,587744027,138148815,{'2018.05.12': True}
524,227126506,604993855,{'2018.05.11': True}
525,893583290,81516526,{'2018.05.23': True}
526,513696454,69275239,{'2018.05.28': True}
527,159075428,712307286,{'2018.05.27': True}
528,282152692,145723363,{'2018.05.07': True}
529,347250524,240619794,{'2018.05.20': True}
530,403994496,405717491,{'2018.05.11': True}
531,251141714,921723771,{'2018.05.25': True}
532,323414232,108271772,{'2018.05.26': True}
533,966522690,152813249,{'2018.05.28': True}
534,334697739,317270977,{'2018.05.25': True}
535,142012733,259018070,{'2018.05.01': True}
536,220562753,63703013,{'2018.05.17': True}
537,160188040,610832296,{'2018.05.21': True}
538,174415744,291122559,{'2018.05.13': True}
539,923055362,215233698,{'2018.05.14': True}
540,761998391,116641222,{'2018.05.06': True}
541,865363622,365164239,{'2018.05.20': True}
542,757405478,157065267,{'2018.05.19': True}
543,197219379,971044607,{'2018.05.09': True}
544,254960250,170217638,{'2018.05.12': True}
545,31365302,390907287,{'2018.05.05': True}
546,234536504,70281458,{'2018.05.15': True}
547,139200566,288000909,{'2018.05.10': True}
548,709465725,219327899,{'2018.05.24': True}
549,194107711,146041491,{'2018.05.10': True}
550,471153734,121806922,{'2018.05.06': True}
551,62616625,246998721,{'2018.05.08': True}
552,260874526,938460221,{'2018.05.30': True}
553,106390036,749986048,{'2018.05.02': True}
554,180628720,767669089,{'2018.05.01': True}
555,96313649,353550005,{'2018.05.16': True}
556,620865724,315941679,{'2018.05.01': True}
557,891985982,329939018,{'2018.05.22': True}
558,281127185,895568602,{'2018.05.18': True}
559,734074579,218228766,{'2018.05.14': True}
560,227126506,215233698,{'2018.05.21': True}
561,373538140,71736722,{'2018.05.30': True}
562,734360943,132943469,{'2018.05.04': True}
563,426075771,847176660,{'2018.05.09': True}
564,720221774,288115952,{'2018.05.25': True}
565,917281450,276882364,{'2018.05.25': True}
566,841745956,32660008,{'2018.05.03': True}
567,434387235,720740640,{'2018.05.27': True}
568,249747208,756522486,{'2018.05.27': True}
569,846642751,972142981,{'2018.05.14': True}
570,128945774,106784643,{'2018.05.19': True}
571,878766575,971044607,{'2018.05.20': True}
572,287730356,136382283,{'2018.05.19': True}
573,941377883,175334832,{'2018.05.03': True}
574,154837447,96342812,{'2018.05.07': True}
575,203121479,833429630,{'2018.05.04': True}
576,971044607,928678200,{'2018.05.19': True}
577,932906380,147297022,{'2018.05.27': True}
578,101400688,130548569,{'2018.05.22': True}
579,216374323,103046410,{'2018.05.15': True}
580,477797229,587744027,{'2018.05.05': True}
581,708592708,369714081,{'2018.05.02': True}
582,198890476,806216310,{'2018.05.29': True}
583,236894044,982160659,{'2018.05.19': True}
584,760601481,925109031,{'2018.05.04': True}
585,120938100,938460221,{'2018.05.05': True}
586,315941679,738511766,{'2018.05.03': True}
587,335134002,546145630,{'2018.05.09': True}
588,375344042,838081099,{'2018.05.02': True}
589,101400688,944199207,{'2018.05.30': True}
590,52177613,287251843,{'2018.05.17': True}
591,521494559,594065508,{'2018.05.14': True}
592,795959080,179238549,{'2018.05.08': True}
593,469654164,159720158,{'2018.05.03': True}
594,319575522,753998209,{'2018.05.19': True}
595,856911339,623541568,{'2018.05.04': True}
596,280232385,283129204,{'2018.05.24': True}
597,226462683,285101999,{'2018.05.28': True}
598,404286732,125930161,{'2018.05.21': True}
599,157049672,504732379,{'2018.05.26': True}
600,111082356,968364324,{'2018.05.27': True}
601,246973630,312017848,{'2018.05.26': True}
602,408914264,342302461,{'2018.05.22': True}
603,105230647,229235347,{'2018.05.03': True}
604,435481669,288205060,{'2018.05.29': True}
605,230109531,314320500,{'2018.05.02': True}
606,308041033,944322026,{'2018.05.26': True}
607,101522215,309416262,{'2018.05.15': True}
608,215282778,357098332,{'2018.05.14': True}
609,604830193,239465474,{'2018.05.02': True}
610,131150936,290133027,{'2018.05.29': True}
611,817787083,283868273,{'2018.05.29': True}
612,66713738,247001652,{'2018.05.08': True}
613,436045690,831910663,{'2018.05.05': True}
614,412463737,159967656,{'2018.05.04': True}
615,227126506,475919203,{'2018.05.18': True}
616,124708008,405692297,{'2018.05.14': True}
617,197219379,236894044,{'2018.05.22': True}
618,297300944,540087524,{'2018.05.23': True}
619,938862447,127047892,{'2018.05.02': True}
620,239746679,243514070,{'2018.05.10': True}
621,113519068,767117641,{'2018.05.28': True}
622,533536556,170217638,{'2018.05.05': True}
623,818423174,101449077,{'2018.05.21': True}
624,784689086,89676054,{'2018.05.08': True}
625,367968322,240863744,{'2018.05.10': True}
626,944226110,340847903,{'2018.05.02': True}
627,804034835,246040835,{'2018.05.01': True}
628,283571862,236735997,{'2018.05.19': True}
629,960623069,312840462,{'2018.05.11': True}
630,62616625,223769046,{'2018.05.03': True}
631,878638669,895381707,{'2018.05.03': True}
632,233548506,470615153,{'2018.05.22': True}
