id,followers_count,friends_count,is_org,lang,match_name,match_ratio,name,screen_name,truncated_id,community
522417267.0,60.0,230.0,False,tr,furkan sefer,100.0,furkan sefer,FurkanSefer,522417267,1
3376596665.0,386.0,244.0,False,tr,mucahit kavaz,96.0,Mücahit Kavaz‼️,mchtkavaz,337659666,1
3124424271.0,695.0,374.0,False,tr, pervin somer,96.0,PervinSomer,ProfPervinSomer,312442427,1
1729299919.0,362.0,557.0,False,tr,gokhan ak,94.0,Gökhan AK,ak1gokhan,172929991,1
8.85783356227e+17,32.0,74.0,False,tr,yunus bakir,91.0,Yunus Bakır,yunusbakr08,885783356,1
1058091331.0,670.0,233.0,False,tr, hatice aynur,100.0,Hatice Aynur,haticeaynurr,105809133,1
3994786402.0,92.0,687.0,False,tr,meryem akdemir,93.0,Meryem Aydemir,Ebabilbird1,399478640,1
2399809336.0,297.0,188.0,False,tr, ! amazon,100.0,Amazon,illybastug,239980933,1
2203396100.0,302.0,451.0,False,tr,fatih kabas,100.0,Fatih Kabas,FthKbs,220339610,1
378511292.0,154.0,181.0,False,tr,adil sava,100.0,adil sava,Support91000048,378511292,1
7.54963839088e+17,65.0,148.0,False,tr,bengu demir,95.0,Bengü Demir,demirr3015,754963839,1
287329488.0,3392.0,589.0,False,tr,semih tekin,92.0,Semih Aktekin,semihaktekin,287329488,1
139032492.0,291.0,287.0,False,en,dilara boyraz,100.0,Dilara Boyraz,dilaraboyraz,139032492,12
8.39709410134e+17,10.0,30.0,False,tr,bilal taha aksoy,95.0,Bilal Aksoy,bilaaltaha,839709410,1
503254088.0,25.0,45.0,False,tr,seda tosun,100.0,seda tosun,SedaTosun97,503254088,1
904465758.0,359.0,768.0,False,tr,merve nur bayraktar,100.0,Merve Nur Bayraktar,MerveNurBayrak3,904465758,4
9.41377883033e+17,6.0,91.0,False,tr,ferhan yilmaz,92.0,feriha yilmaz,havva_goncu,941377883,1
8.21834261892e+17,110.0,460.0,False,tr,mahmut zahit ergun,91.0,Mahmut Zahid ERGÜN,_batumi,821834261,1
2214758677.0,15303.0,490.0,False,tr, mehmet ali buyukkara,95.0,Mehmet Ali Büyükkara,malibuyukkara,221475867,1
118400394.0,636.0,1316.0,False,tr,furkan aydin,95.0,M-Furkan AYDIN,FurkanAYDIN44,118400394,1
533536556.0,2246.0,633.0,False,tr, peyami ãelikcan,93.0,peyamicelikcan,peyamicelikcan,533536556,7
3068335031.0,54.0,524.0,False,tr,ibrahim cansu,100.0,ibrahim cansu,ibrahimcansu_,306833503,1
3347300505.0,107.0,238.0,False,tr,ozge turan,95.0,Özge Turan,ozgeeturn,334730050,1
1635029690.0,282.0,956.0,False,tr,mustafa celen,92.0,Mustafa ÇELENK,mcelenkoglu,163502969,1
895992314.0,408.0,140.0,False,tr, asli avci,94.0,Ali Avci,akorubozuk,895992314,1
9.10741477089e+17,16.0,23.0,False,tr,rabia sungar,100.0,Rabia Sungar,rabia_sungar,910741477,1
8.13646417227e+17,1.0,58.0,False,tr,sude karanfil,100.0,Sude Karanfil,sudee_karanfil,813646417,1
3311816145.0,85.0,435.0,False,tr,koray demir,100.0,Koray Demir,KorayDemrr,331181614,1
314791870.0,39.0,106.0,False,tr,sertaã§ tez,100.0,Sertaç TEZ,SertaTEZ,314791870,1
7.20221774626e+17,18.0,64.0,False,en,ismail demir,96.0,İsmail Demir,iedmr57,720221774,1
7.97767915387e+17,48.0,81.0,False,tr,nusret aydin,92.0,Nusret Aydın,NusretAydn15,797767915,1
294687724.0,789.0,94.0,False,tr,muhammet fatih dogan,100.0,muhammet fatih dogan,mfatihdgn1,294687724,1
4339537834.0,19.0,183.0,False,tr,gulnihal erdem,96.0,Gülnihal Erdem,GulnihalErdem,433953783,1
8.11542728035e+17,10.0,116.0,False,tr, temur kayhan,92.0,Timur Kayhan,timkayhan,811542728,1
8.59103325593e+17,31.0,133.0,False,tr,enes ozderya,96.0,Enes Özderya,EnesOzderya,859103325,1
8.2784137246e+17,66.0,187.0,False,en,hatice aygen,100.0,Hatice Aygen,HaticeAygen_,827841372,1
159584851.0,249.0,2190.0,False,tr,ugur altun,95.0,Altun Altun,altunaltunaltun,159584851,4
54145022.0,1754.0,676.0,False,tr,bilal ayan,100.0,Bilal Ayan,balikgoz,54145022,7
97633683.0,6336.0,6296.0,False,tr,ahmet bahadir bektas,95.0,Bahadir Bektas🇹🇷,BhdrRg,97633683,3
215562604.0,192.0,110.0,False,tr,alperen kagan kara,94.0,Alperen Kağan Kara,Alperenkgnkara,215562604,1
9.31641619627e+17,7.0,102.0,False,tr,sinan ozturk,100.0,Sinan Ozturk,SinanOz41760901,931641619,1
9.13846233957e+17,13.0,47.0,False,en,aigerim yergaliyeva,100.0,Aigerim Yergaliyeva,aikayerr,913846233,1
2937682529.0,106.0,57.0,False,tr, mechanics ar-ge,100.0,Mechanics Ar-Ge,MechanicsArGe,293768252,1
2601258594.0,648.0,208.0,False,tr, efekan benlier,100.0,Efekan Benlier,EfekanBenlier,260125859,1
2389573400.0,78.0,76.0,False,tr,mustafa said safi,100.0,Mustafa Said Safi,Msaidsafi,238957340,1
1403447797.0,181.0,276.0,False,en,abdullah acun,100.0,Abdullah Acun,abdullah_acun,140344779,1
179985645.0,55.0,130.0,False,tr,ali abbas fidan,100.0,Ali Abbas Fidan,FdnAli,179985645,7
194475532.0,780.0,143.0,False,en, yunus uäur,95.0,Yunus Ugur,uguryunus,194475532,7
8.17786442122e+17,51.0,129.0,False,tr,abdullah talha sevindik,95.0,Abdullah Sevindik,talhasevindik,817786442,1
3065890732.0,36.0,293.0,False,en,ayhan yilmaz,100.0,Ayhan Yilmaz,TweetAyhan,306589073,1
2948587163.0,29.0,97.0,False,tr,nurcan tuyluoglu,100.0,Nurcan Tuyluoglu,nnurcantuyluogl,294858716,1
586815260.0,126.0,157.0,False,tr,yonca baran,100.0,yonca baran,BaranYonca,586815260,1
7.6887119347e+17,54.0,105.0,False,tr, halil yekin guzel,97.0,Halil Yekin Güzel,HalilYekin,768871193,1
2180687802.0,239.0,218.0,False,tr, burcu tã¼rk saracoglu,100.0,Burcu Türk Saracoglu,brctrk_,218068780,1
298020453.0,299.0,302.0,False,tr, onur oner,94.0,Onur ÖNER,onuroner_1907,298020453,8
253259284.0,8.0,54.0,False,tr,ahmet ugurlu,92.0,ahmet uğurlu,siyadari,253259284,16
1454947890.0,180.0,119.0,False,tr,abdullah tok,100.0,Abdullah Tok,abdullahtokk,145494789,1
9.33326916463e+17,5.0,81.0,False,tr, serkan demir,96.0,serkan özdemir,Osmanya51233152,933326916,1
3143394171.0,36.0,199.0,False,en,ismail ucak,100.0,ismail ucak,urtenu101,314339417,1
1691704831.0,257.0,246.0,False,tr,mehmet zahid erer,100.0,Mehmet Zahid Erer,zahiderer,169170483,1
342343913.0,133.0,118.0,False,tr,berkay gok,95.0,Berkay Gök,berkaygk1907,342343913,1
738511766.0,125.0,57.0,False,tr,onur aksoy,100.0,ONUR AKSOY,onuraks012,738511766,1
9.25324908557e+17,22.0,95.0,False,tr,selma erol,100.0,Selma Erol,Selmaeroll,925324908,1
895516783.0,299.0,707.0,False,tr, murat sancar,91.0,Murat Acar,acarendi,895516783,4
164596213.0,253.0,210.0,False,en, abdulhalik damar,100.0,abdulhalik damar,ahdamar,164596213,4
1670894454.0,126.0,178.0,False,tr,mustafa karan,100.0,mustafa karan,mstfkrn9,167089445,1
7.26902779164e+17,165.0,161.0,False,tr,halil ulusoy,100.0,Halil Ulusoy,haveyoumethalil,726902779,1
3423583071.0,192.0,175.0,False,tr,ikranur guler,92.0,İkranur Güler,guler_ikranur,342358307,1
8.25982985023e+17,189.0,197.0,False,tr,zeliha yuksel,92.0,ZELİHA YÜKSEL,zelisyksl6153,825982985,1
162427198.0,428.0,498.0,False,en, mehmet aytekin,100.0,mehmet aytekin,mhmtaytkn,162427198,3
609982219.0,96.0,114.0,False,tr,ibrahim eser,100.0,ibrahim eser,eseribrahim_,609982219,1
734074579.0,8.0,72.0,False,tr,orhan fatih bayazit,100.0,Orhan Fatih BAYAZIT,orhanfatihb,734074579,1
175426030.0,567.0,348.0,False,tr,burak cimrenli,100.0,Burak Cimrenli,be__ce,175426030,6
634113441.0,85.0,95.0,False,tr,cenk dincturk,92.0,Cenk Dinçtürk,cenkdincturk,634113441,1
1639587990.0,220.0,59.0,False,tr,ecehan yucesoy,96.0,Ecehan Yücesoy,ecelikooo,163958799,1
107454836.0,50.0,387.0,False,tr, salih salih,95.0,Salih Budak,roninblog,107454836,1
9.43397135919e+17,6.0,117.0,False,en,abdullah eroglu,93.0,Abdullah Köroglu,AbdullahKroglu2,943397135,1
7.96448176614e+17,12.0,11.0,False,tr,berna celik,95.0,Berna Çelik,brncelik_,796448176,1
93385894.0,484.0,243.0,False,en, nezih erdogan,100.0,Nezih Erdogan,neziherdogan,93385894,7
9.63389308782e+17,26.0,147.0,False,en,abdullahi abubakar,100.0,Abdullahi Abubakar,aa_kaks,963389308,1
425411580.0,298.0,3261.0,False,tr,mahmut ergin,95.0,"ergin, MAHMUT",Faniisani,425411580,2
9.25109031974e+17,60.0,156.0,False,tr,dogukan tek,91.0,Doğukan Tek,dtkan_tek,925109031,1
9.74649509795e+17,16.0,146.0,False,en,gulcin pamak,91.0,Gülçin Pamak,gulchintweets,974649509,1
766348868.0,181.0,520.0,False,tr,esra balanli,100.0,esra balanli,balanli_esra,766348868,4
3335013430.0,441.0,284.0,False,en,furkan aktan,92.0,Furkan Aktaş,Furkanakts77,333501343,1
1475027762.0,26.0,90.0,False,tr,mustafa demir,93.0,Mustafa demirel,mstfdmrls,147502776,1
2199855997.0,122.0,675.0,False,tr,bekir turan,100.0,Bekir Turan,turnbekir,219985599,1
1480721666.0,232.0,1057.0,False,tr,mehmet ali parlar,95.0,Mehmet Parlar,Parlar0180,148072166,1
952347667.0,109.0,213.0,False,tr,ahsen nur bostanci,94.0,Ahsen Nur Bostancı,nazendesultann,952347667,1
7.62370555933e+17,29.0,197.0,False,tr,zera demir,95.0,Zehra Demir,demir_zehra_,762370555,1
347837790.0,94.0,305.0,False,tr,seyithan atak,92.0,Seyhan Atak,seyat_18,347837790,1
181709561.0,181.0,257.0,False,tr,bedirhan tuz,96.0,BEDIRHANTUZ,TUZBEDIRHAN,181709561,6
620865724.0,114.0,193.0,False,tr,talha sagdan,100.0,Talha Sagdan,tsagdan,620865724,1
9.28910988795e+17,1.0,120.0,False,tr,mehmet uyar,91.0,Mehmet Ucar,MehmetU30328361,928910988,1
9.66986017605e+17,11.0,186.0,False,en,anis rouis,100.0,Anis Rouis,AnisRouis1,966986017,1
9.29796263658e+17,147.0,260.0,False,en,sevde dogan,91.0,Sevde Doğan,sevdedgnn,929796263,1
8.42651605296e+17,38.0,130.0,False,en,md al amin mia,100.0,MD Al Amin Mia,mdalaminmia11_,842651605,1
2743729859.0,21.0,45.0,False,tr,ahmed esad ekentok,100.0,ahmed esad ekentok,esadekentok,274372985,1
2826918781.0,96.0,73.0,False,tr,mahmut sami ocal,97.0,mahmut sami öcal,msamiocal,282691878,1
3397297743.0,208.0,148.0,False,tr,ebru nur ates,92.0,Ebru Nur Ateş,ebrunuratess,339729774,1
3234065324.0,262.0,393.0,False,tr,serdar habil,100.0,Serdar Habil ★⭐️★,serdar_habil,323406532,1
9.33341348421e+17,56.0,59.0,False,en,ruveyda celik,92.0,Rüveyda Çelik,rvydcelik,933341348,1
733005571.0,158.0,226.0,False,tr,yunus emre ozturk,94.0,Yunus Emre ÖZTÜRK,Kafveka,733005571,1
1030464109.0,495.0,1678.0,False,tr,ismail mutlu,96.0,İsmail Mutlu,ismailmutlu4153,103046410,1
950487481.0,959.0,537.0,False,en, fatih altuä,95.0,Fatih Altug,fatialtug,950487481,7
45125220.0,29.0,192.0,False,en,emre tonba,100.0,Emre TONBA,emrtnb,45125220,7
8.89914190815e+17,16.0,72.0,False,tr,zeynep merve bas,95.0,Merve Zeynep,dijitalmerve,889914190,1
3209037394.0,49.0,143.0,False,tr,humeyra yilmaz,93.0,sumeyra yilmaz,meyrabi_love,320903739,1
8.0045677278e+17,22.0,30.0,False,tr,furkan kesen,100.0,Furkan Kesen,FurkanKesen7,800456772,1
9.38880195582e+17,0.0,78.0,False,tr,sena alkan,95.0,sena kalkan,senna_kalkan,938880195,1
7.60829007315e+17,926.0,2364.0,False,tr,emre turhan,91.0,Emre Tarhan,emretarhann11,760829007,1
306990461.0,88.0,969.0,False,tr,zeynep yildiz,100.0,Zeynep Yildiz,zeynebyildiz,306990461,1
9.41000240769e+17,1.0,76.0,False,tr,ahmet emir,95.0,Ahmet Demir,AhmetDe40,941000240,1
350791386.0,342.0,89.0,False,tr,ceylin yagmur can,94.0,Ceylin Yağmur Can,ceylinyagmurcan,350791386,1
69275239.0,274.0,173.0,False,en,mustafa bal,100.0,Mustafa Bal,mustafabal,69275239,1
2831415666.0,23.0,346.0,False,en,selma slocum,96.0,selman slocum,selmanslocum,283141566,1
879994615.0,47.0,189.0,False,en,nexhat cokli,100.0,nexhat cokli,NCokli,879994615,1
231187264.0,39363.0,1507.0,False,en, mesut yeäen,95.0,Mesut Yeğen,mesutyegen,231187264,7
368442156.0,61.0,103.0,False,tr, salih salih,95.0,Salih Sağlam,SalihSaglam_,368442156,1
1019233874.0,108.0,297.0,False,en,asma alian,100.0,Asma Alian,AsmaaElyan,101923387,1
32660008.0,1717.0,396.0,False,en, reyyan bilge,100.0,reyyan bilge,ReyyanBilge,32660008,3
473329257.0,117.0,1391.0,False,tr,mustafa karan,96.0,Mustafa KARA,KUZEYEGE35,473329257,1
1400588754.0,1201.0,455.0,False,en, abdurrahman atcil,91.0,Abdurrahman Atçıl,aatcil,140058875,1
338591622.0,72.0,118.0,False,tr,dilruba gul kulunk,91.0,Dilruba Gül Külünk,DilrubaKlnk,338591622,1
9.35430209859e+17,45.0,121.0,False,tr,mahmut ozdemir,96.0,Mahmut Özdemir,mahmuutozdemir,935430209,1
4124637371.0,2279.0,271.0,False,tr, cengiz kallek,100.0,Cengiz Kallek,cengizkallek,412463737,1
7.9360709025e+17,6.0,390.0,False,en,bilal yilmaz,92.0,Bilal Yılmaz,bllylmzz,793607090,1
3100290275.0,739.0,180.0,False,tr,aygun ismayilova,97.0,Aygun İsmayilova,aygunkcr,310029027,1
478731173.0,115.0,58.0,False,tr,merve koca,100.0,Merve Koca,birmerve,478731173,1
9.50115950443e+17,49.0,465.0,False,tr, salih salih,95.0,Salih Özdamar,salih_ozdamar,950115950,1
8.39050359532e+17,366.0,52.0,False,tr, unutma istanbul,97.0,Unutma İstanbul,unutmaistanbul,839050359,1
79819842.0,445.0,482.0,False,en, kagan koc,100.0,Kagan Koc,kaankursad,79819842,1
362552611.0,155.0,139.0,False,tr,melike bilge,100.0,Melike Bilge,melikebilgee,362552611,1
9.17281450869e+17,1.0,15.0,False,tr,yasin narman,100.0,Yasin Narman,ysnnarman,917281450,1
1235457578.0,113.0,105.0,False,tr,celil kececi,96.0,Celil Keçeci,celilkcc,123545757,1
3333135502.0,370.0,476.0,False,tr,nilay kostak,96.0,nilaykostak,nilaykstk,333313550,1
8.28020555803e+17,163.0,186.0,False,tr,furkan emer,100.0,Furkan Emer,furkanemer43,828020555,1
9.84133851097e+17,74.0,313.0,False,tr,merve uzun,100.0,Merve Uzun,dprsfpollyanna,984133851,1
37036731.0,525.0,374.0,False,en,omer celebi,100.0,Omer Celebi,omerclb,37036731,6
9.20744341421e+17,2.0,39.0,False,tr,mucahit turhan,96.0,Mücahit Turhan,mucahitturhann,920744341,1
4536962596.0,73.0,139.0,False,tr,onur okun,100.0,Onur Okun,onurokun,453696259,1
452106609.0,193.0,147.0,False,tr,ismail canpolat,97.0,İsmail Canpolat,dieskortes,452106609,1
293976465.0,29396.0,609.0,False,en, gã¶khan ãetinsaya,100.0,Gökhan Çetinsaya,cetinsayag,293976465,3
9.51199315565e+17,1.0,87.0,False,tr,emre kaya,100.0,emre kaya,EmreOjk98077,951199315,1
2903786607.0,63.0,316.0,False,tr, zeynep gultekin,97.0,Zeynep Gültekin,zezezezep,290378660,1
233263828.0,1058.0,4396.0,False,tr, mehmet genã§,91.0,Mehmet Gençay,keskinfm,233263828,1
1670420490.0,515.0,333.0,False,tr,seyit huseyin eren,91.0,Seyid Hüseyin EREN,SeyidEren,167042049,1
7.38823022745e+17,60.0,112.0,False,en,elif aynaci,91.0,Elif Aynacı,elifaynaci,738823022,1
320746999.0,211.0,247.0,False,tr,aysenur irk,100.0,Aysenur Irk,aysenurirk,320746999,1
9.38494926966e+17,0.0,53.0,False,tr,abdullah kaya,100.0,Abdullah Kaya,Abdulla23830994,938494926,1
25553860.0,342.0,1772.0,False,tr,imdat sarialioglu,100.0,imdat Sarialioglu,SariAliOglu,25553860,1
806973368.0,186.0,242.0,False,tr,ahmet temizel,100.0,Ahmet Temizel,46dedee,806973368,1
1672861045.0,100.0,115.0,False,tr,abdullah eren,100.0,abdullah eren,_abdullah_eren,167286104,1
1663475569.0,115.0,348.0,False,tr,beyza goz,94.0,Beyza Göz,beyzaagoz,166347556,1
7.83385197186e+17,20.0,175.0,False,en,raafay ahmad,100.0,Raafay Ahmad,RaafayAhmad,783385197,1
8.39025106895e+17,23.0,65.0,False,en,rumeysa duygun,96.0,Rümeysa Duygun,RumeysaDuygun,839025106,1
3304123587.0,70.0,95.0,False,tr,lutfiye sevde ozturk,92.0,Lütfiye Sevde Öztürk,lutfiyesevde,330412358,1
7.64021907172e+17,740.0,117.0,False,en,enes erkan,100.0,Enes ERKAN,meneserkan,764021907,1
944226110.0,110.0,94.0,False,tr,sumeyra yerinde,97.0,Sümeyra Yerinde,sumeyrayerinde,944226110,8
81448875.0,307.0,1525.0,False,tr, salih salih,95.0,salih zeki,szhakli,81448875,4
9.29069815499e+17,0.0,95.0,False,tr,hatice sari,91.0,hatice.arig,hatice_arig,929069815,1
9.29083514125e+17,1.0,30.0,False,tr,muhammed ali kaya,95.0,Muhammed Ali,Muhamme87481050,929083514,1
8.37023808524e+17,95.0,159.0,False,tr,ahmet taha celik,97.0,Ahmet Taha Çelik,tahacelik0,837023808,1
7.09465725648e+17,126.0,276.0,False,tr,miray turhan,96.0,mirayturhan,mirayyturhann,709465725,1
3421922319.0,146.0,175.0,False,tr,mustafa emre teke,100.0,Mustafa Emre Teke,emreteke27,342192231,1
595592832.0,189.0,249.0,False,en,naveed tahir,100.0,Naveed Tahir,nedtahir,595592832,3
9.0715439955e+17,4.0,46.0,False,en,muhammed emin nas,95.0,Muhammed Nas,muhammeddnas,907154399,1
313467951.0,220.0,273.0,False,tr,esra akdil,100.0,Esra Akdil,esraakdil,313467951,3
2271265066.0,16.0,197.0,False,tr,hakan erdogan,92.0,Hakan Erdoğan,HakanErdoganPhD,227126506,1
383903153.0,55.0,65.0,False,tr,ebubekir torun,100.0,Ebubekir Torun,ebu_torun,383903153,1
746201372.0,466.0,693.0,False,tr,mehmet ali sen,95.0,Mehmet Ali,MaliiYucell,746201372,1
4777972294.0,28.0,61.0,False,en,alperen cetinkaya,97.0,Alperen ÇETINKAYA,alperencetinka,477797229,1
2821526922.0,8.0,26.0,False,tr,reyta akdeniz,100.0,reyta akdeniz,reyta_akdeniz,282152692,1
426061762.0,85.0,339.0,False,tr,ahmed ahmed,95.0,Ahmed Gürbüz,ahmed_gurbuz_,426061762,1
2161690514.0,27.0,274.0,False,tr, halil arslan,91.0,ali arslan,a_arslannnn,216169051,1
8.60931054131e+17,68.0,477.0,False,tr,sevde zeynep ocak,100.0,Sevde Zeynep Ocak,svdzeynep,860931054,1
7.54257121358e+17,103.0,187.0,False,tr,abdulkadir aksu,100.0,Abdulkadir Aksu,AbdulkadirAksu8,754257121,1
7.83600969393e+17,79.0,180.0,False,en,taha enes uzun,100.0,Taha Enes Uzun,tenesuzun,783600969,1
294541974.0,180.0,162.0,False,tr,eren ucar,94.0,Eren Uçar,ERNUCAR,294541974,1
1528130275.0,90.0,133.0,False,tr,ilayda ulubas,100.0,ilayda ulubas,Ulubasilayda,152813027,1
189881254.0,147.0,150.0,False,tr,merve sancaktar,100.0,Merve Sancaktar,sancaktarmerve,189881254,3
246973630.0,392.0,419.0,False,en,nisanur hekimoglu,94.0,Nisanur Hekimoğlu,nisanurhekim,246973630,3
8.07149924215e+17,0.0,4.0,False,tr,dilara bulun,100.0,Dilara Bulun,dilarabulun,807149924,1
2193918772.0,50.0,201.0,False,tr,rumeysa karaca,100.0,Rumeysa Karaca,rumeysakrc7,219391877,1
3101590678.0,375.0,268.0,False,en,malik alsibai,100.0,Malik Alsibai,Sibai_Homs,310159067,1
755388661.0,417.0,290.0,False,tr,ahmet metin,100.0,ahmet metin,amtmtn,755388661,1
2336600952.0,257.0,432.0,False,tr,mehmet uzun,100.0,mehmet uzun,uzunmehemet,233660095,1
4590125417.0,22.0,56.0,False,tr,beyzanur kocak,100.0,beyzanur kocak,beyzanurkocak_,459012541,1
2151420548.0,437.0,371.0,False,tr,ahmet faruk yazi,95.0,Ahmet Faruk,muverrihnamzeti,215142054,1
3346977394.0,1095.0,3651.0,False,en, orhan erdem,91.0,Erhan erdem,Erhaner62305711,334697739,1
7.16397892106e+17,27.0,46.0,False,tr,recai unver,95.0,recai ünver,cehlimurekkep,716397892,1
8.18423174614e+17,5.0,60.0,False,tr,ayse nur salk,95.0,Ayse Salk,AysSalk,818423174,1
7.69479365961e+17,136.0,1060.0,False,tr, kariyer merkezi,95.0,İst. Kariyer Merkezi,ikmkariyer,769479365,1
295379645.0,806.0,676.0,False,tr, nesibe yazgan uslu,100.0,Nesibe YAZGAN USLU,NesibeYazgan,295379645,1
2264626832.0,136.0,149.0,False,tr,hatice ozkan,96.0,Hatice Özkan,htuski,226462683,1
1122852230.0,87.0,913.0,False,tr,aykut sahin,91.0,aykut şahin,Boyut34Ahin,112285223,1
265254213.0,1153.0,1560.0,False,tr,zeki akbulut,100.0,Zeki AKBULUT,ZekiAkbulut,265254213,1
786513674.0,720.0,624.0,False,tr,salih sahin,100.0,Salih Sahin,nihashilas,786513674,3
618131962.0,4665.0,1164.0,False,en, talha kã¶se,100.0,Talha Köse,Talha_Kose1,618131962,4
167872330.0,152.0,184.0,False,tr,anna zharkova,100.0,Anna Zharkova,czarina92,167872330,1
9.79262735749e+17,14.0,76.0,False,en, mustafa aktan,92.0,mustafa aksan,mustafa17735822,979262735,1
3408479039.0,103.0,116.0,False,tr,sehriban bozan,93.0,Şehriban Bozan,BozanSehriban,340847903,1
9.23055362152e+17,5.0,38.0,False,tr,sumeyye erenay,92.0,Sümeyyeerenay,sumeyyeerenay,923055362,1
371379659.0,300.0,185.0,False,en,ahmet semih bozkurt,100.0,Ahmet Semih Bozkurt,asebozkurtt,371379659,1
802893386.0,120.0,975.0,False,tr,zehra nur duz,96.0,Zehra Nur DÜZ,zehranurdz,802893386,4
614524241.0,1.0,10.0,False,tr,bilal oztemiz,96.0,bilal öztemiz,bilaloztemiz,614524241,1
212613861.0,40.0,130.0,False,tr, erdem goktepe,96.0,Erdem Göktepe,erdemgoktepe_,212613861,1
3052081924.0,59.0,98.0,False,tr,merve fidan,100.0,Merve Fidan,mervefidan95,305208192,1
363307336.0,302.0,255.0,False,tr,feyyaz derinoglu,94.0,Feyyaz Derinoğlu,FeyyazDerinoglu,363307336,6
612625044.0,134.0,54.0,False,tr,deniz arslan,100.0,Deniz Arslan,1DenizArslann,612625044,1
8.47176660412e+17,92.0,73.0,False,tr,sevde erdogan,92.0,Sevde Erdoğan,Svdrdgn,847176660,1
218121042.0,70.0,531.0,False,tr,fatih dogan,91.0,Fatih DOĞAN,fatih46071,218121042,1
310389796.0,166.0,109.0,False,tr,omer faruk erturk,94.0,Ömer Faruk Ertürk,OmerFrkErturk,310389796,1
9.51803948109e+17,3.0,57.0,False,tr,furkan yasar,92.0,Furkan Yaşar,FurkanY71746343,951803948,1
2862703149.0,168.0,117.0,False,tr,zeynep demir,100.0,Zeynep Demir,zeyy_demir,286270314,1
8.25465457671e+17,86.0,37.0,False,tr,gozde tekin,91.0,GÖZDE TEKİN,gozde_tknnnnn,825465457,1
2996740967.0,0.0,7.0,False,tr,ali emre oz,95.0,Ali Emre,aemreoz,299674096,1
2830662256.0,99.0,315.0,False,tr,hamit ocak,100.0,hamit ocak,ogrenimgorevlsi,283066225,1
3019892279.0,7.0,126.0,False,en,majdi nissrine,95.0,Nissrine Majdi,MajNissrine,301989227,1
4568868677.0,58.0,798.0,False,en,samuele tavani,100.0,Samuele Tavani,DengSamPing,456886867,1
2787473481.0,95.0,185.0,False,tr,mert colaklar,96.0,Mert Çolaklar,ColaklarMert,278747348,1
3087490851.0,9.0,94.0,False,tr,rumeysa akkaya,92.0,rumeysa kaya,kayarumeysa672,308749085,1
