id,match_name,screen_name,match_ratio,name,lang,followers_count,friends_count,truncated_id,is_org
2914268747.0,akylai raimbekova,Mehhji,100,Akylai Raimbekova,en,4.0,108.0,291426874,False
112014757.0,mustafa durdu,mustidurdu,100,Mustafa Durdu,tr,54.0,84.0,112014757,False
1270478928.0,fatma deniz,fatma_denizz,100,fatma deniz,en,110.0,233.0,127047892,False
83846816.0,orhan yener,orhanyener,100,Orhan YENER,en,160.0,258.0,83846816,False
8.21422877279e+17,baran gunes,BaranGunes24,100,Baran Gunes,tr,37.0,636.0,821422877,False
3151030181.0, hamdi irmak,hamdi_irmak,100,Hamdi Irmak,tr,8567.0,452.0,315103018,False
850130101.0,elif nursacan,ENursacan,96,Elif Nursaçan,tr,68.0,95.0,850130101,False
8.74031650808e+17,zeynep ilgin,ZeynepILGIN34,100,Zeynep ILGIN,tr,594.0,3869.0,874031650,False
3329017558.0,zeynep binnur unsal,zebiun,97,Zeynep Binnur Ünsal,tr,199.0,172.0,332901755,False
2212743424.0,berkan demirer,berkandemirer,100,Berkan Demirer,tr,190.0,192.0,221274342,False
9.35930917805e+17,bayram ozdemir,Bayramz97819440,96,Bayram Özdemir,tr,3.0,107.0,935930917,False
8.46642751672e+17,zeynep yavuz,zeynebyavuz_,100,Zeynep Yavuz,tr,145.0,512.0,846642751,False
2213550694.0, enes eryarsoy,eneseryarsoy,100,Enes Eryarsoy,en,211.0,118.0,221355069,False
968544654.0,ahsen kotan,AhsenKotan,100,Ahsen Kotan,tr,170.0,153.0,968544654,False
229517534.0, asli abak,asliabak,100,asli abak,tr,19.0,31.0,229517534,False
965124865.0,mehmet demir,mhmt622,100,Mehmet Demir,tr,46.0,336.0,965124865,False
265700526.0,burak kaya,burakkya,100,Burak Kaya,tr,316.0,830.0,265700526,False
8.88077368363e+17,mustafa celiker,mustafaceliker_,97,Mustafa Çeliker,tr,78.0,119.0,888077368,False
2148222070.0,sumeyye kalkan,kalkansumm,96,Sümeyye Kalkan,tr,347.0,41.0,214822207,False
9.10916742696e+17,elif sunnetci,sunnetci_elif,96,Elif Sünnetci,tr,1.0,8.0,910916742,False
8.27075093818e+17,ahmet temel,AhmetTe05096378,100,Ahmet Temel,tr,15.0,105.0,827075093,False
7.18725939166e+17,aghaali huseynov,h_aghaali,100,Aghaali Huseynov,en,23.0,53.0,718725939,False
4128068103.0,zeynep zahide cakmak,zzahidec,97,Zeynep Zahide ÇAKMAK,tr,153.0,177.0,412806810,False
344090521.0, mehmet akinci,AkinciMehmet,100,Mehmet AKINCI,tr,189.0,219.0,344090521,False
3338451801.0, zeynep erol,erol_zeyneb,100,Zeynep Erol,tr,6.0,106.0,333845180,False
376697378.0,mustafa ozel,Mstfozl,96,mustafaozel,tr,986.0,637.0,376697378,False
8.51424847758e+17, barbaros ãmeroälu,BAOMEROGLU,97,Barbaros ÖMEROĞLU,tr,2.0,6.0,851424847,False
1654806812.0,emre sucu,emresucu_,100,Emre Sucu,tr,45.0,49.0,165480681,False
7.54851317232e+17, hande yildirim,mhandeyildirim,100,Hande Yildirim,tr,2.0,53.0,754851317,False
253616057.0, ahmet ademoglu,ahmet_ademoglu,100,Ahmet Ademoglu,en,1337.0,84.0,253616057,False
603268093.0, cengiz benli,ycbenli,100,Cengiz Benli,en,116.0,304.0,603268093,False
1563324960.0,mustafa gez,MustafaGezz,100,Mustafa Gez,tr,16.0,102.0,156332496,False
8.52527832199e+17,elif gulce yavuz,elifgulceyavuz,97,Elif Gülce Yavuz,tr,36.0,126.0,852527832,False
2775786167.0,mustafa kaya,mkaya343406,100,Mustafa Kaya,tr,656.0,4838.0,277578616,False
2749898057.0, didem ardali,DidemArdali,100,Didem Ardali,tr,151.0,1413.0,274989805,False
7.45389817765e+17,bekir batuhan sekili,batuhansekili,98,Bekir Batuhan SEKİLİ,tr,86.0,130.0,745389817,False
7.99681692353e+17,rumeysa bayram,rumeysaabayram,96,Rümeysa Bayram,tr,226.0,249.0,799681692,False
826480844.0,mert erbudak,merterbudak,100,mert erbudak,tr,14.0,56.0,826480844,False
1713798288.0,emine akbulut,emineakbulut72,100,Emine Akbulut,tr,79.0,185.0,171379828,False
8.12283761899e+17,cihat arslan,carslan61,100,Cihat Arslan,en,43.0,500.0,812283761,False
7.67117641853e+17,ipek erdemir,IpekErdemir,96,İpek Erdemir,tr,42.0,85.0,767117641,False
15746974.0, ãmit koã§er,kocerumit,100,Ümit Koçer,tr,25.0,60.0,15746974,False
1498416548.0,serpil ozcan,Zcnsrpl,96,Serpil Özcan,tr,472.0,361.0,149841654,False
8.78766575356e+17,talha topan,talhatopan,100,Talha Topan,tr,18.0,132.0,878766575,False
441584584.0,efe kaplan,kaplan_efe,100,Efe Kaplan,tr,97.0,112.0,441584584,False
946886773.0, mustafa ãzel,MustafaOzelden,100,Mustafa Özel,tr,3936.0,0.0,946886773,False
9.72142981582e+17,hande tuzlakoglu,handetuzlakoglu,100,Hande Tuzlakoglu,en,58.0,97.0,972142981,False
425096207.0,mohamad kannan idris,Kan3anio,100,Mohamad Kannan Idris,en,165.0,207.0,425096207,False
7.61998391845e+17,recep tosun,RecepTo67570225,100,Recep TOSUN,tr,53.0,237.0,761998391,False
9.15150663847e+17,feyzanur can,feyzacan98,100,Feyzanur CAN,tr,1.0,3.0,915150663,False
3046864980.0,sherife slocum,SherifeSlocum,100,Sherife Slocum,en,9.0,112.0,304686498,False
847558932.0,suleyman emre aykut,Suleyman_AYKUT,97,Süleyman Emre AYKUT,tr,74.0,55.0,847558932,False
7.2449743945e+17,enes kemal boyraz,ekboyraz_19,100,Enes Kemal Boyraz,tr,22.0,39.0,724497439,False
2234861247.0,hicran gunay,hicran_gny,96,Hicran Günay,tr,515.0,375.0,223486124,False
377901136.0,hakan bayrak,hakanbayrakk,100,Hakan Bayrak,tr,374.0,283.0,377901136,False
8.31765693918e+17, halil arslan,halilhatayi,100,halil arslan,tr,148.0,414.0,831765693,False
67318883.0, muzaffer åenel,msenel,96,Muzaffer Senel,en,2041.0,2330.0,67318883,False
1886790302.0,ceyhun okutan,cyhn_oktn,100,ceyhun okutan,tr,104.0,639.0,188679030,False
4539004883.0,mustafa zenelhasani,M_Zenelhasani,100,Mustafa Zenelhasani,en,40.0,204.0,453900488,False
9.3263234316e+17,havva azal,azalhavva,100,Havva Azal,tr,91.0,82.0,932632343,False
6.9756229606e+17,enis berk coban,enisberkc,97,Enis Berk Çoban,en,90.0,243.0,697562296,False
4829057662.0,moustapha aliou,Mousty93,100,Moustapha Aliou,fr,79.0,219.0,482905766,False
715580484.0,abdulkarim auwal,akarim711,100,Abdulkarim Auwal,en,60.0,276.0,715580484,False
3193917928.0, elif ãelebi,_elifcelebi,100,Elif Çelebi,en,269.0,268.0,319391792,False
4768075043.0, kahraman åakul,KahramanSakul,96,kahraman şakul,tr,113.0,57.0,476807504,False
475761925.0,meryem hamidi,hamidimeryem,100,Meryem Hamidi,tr,67.0,123.0,475761925,False
9.36761307588e+17,senih tuccar,senihtuccar,96,senih tüccar,tr,92.0,314.0,936761307,False
3314633705.0,abduhalim albakkor,Halimalbakkor,100,Abduhalim Albakkor,en,60.0,247.0,331463370,False
253229470.0,havanur korkut,nurrkorkut,97,Havvanur Korkut,tr,22.0,127.0,253229470,False
887182146.0,baraa kekhia,baraakekhia,100,baraa kekhia,en,200.0,282.0,887182146,False
3296272632.0,enfal nur ozyayla,NurOzyayla,97,Enfal Nur Özyayla,en,228.0,446.0,329627263,False
7.82227273823e+17,anisa tahiri,anisatahiri,100,Anisa Tahiri,en,28.0,184.0,782227273,False
326288590.0,merve keskin,parya_,100,Merve Keskin,tr,322.0,540.0,326288590,False
239427912.0,sebahattin aydin,AYDINSEBAHATTIN,100,Sebahattin AYDIN,en,183.0,242.0,239427912,False
1885612807.0,ceyhun elgin,CeyhunElgin,100,Ceyhun Elgin,en,1428.0,1312.0,188561280,False
7.67807974782e+17,burak kibar,burakkiibar,100,Burak Kibar,en,27.0,27.0,767807974,False
572370285.0,fatmanur puytu,nurpuytu,100,Fatmanur Puytu,tr,353.0,136.0,572370285,False
188101479.0,berke tufenk,berketufenk,96,Berke Tüfenk,tr,112.0,105.0,188101479,False
434269864.0, hã¼seyin alptekin,husalptekin,97,Huseyin Alptekin,en,576.0,340.0,434269864,False
586372643.0, gulsen nisli,gulsennisli,96,gulsennisli,tr,57.0,457.0,586372643,False
81094202.0, serap saraã§lä±,serapsaracli,96,Serap Saraçlı,tr,213.0,359.0,81094202,False
454715128.0,muhammed ekrem tecim,etecim,100,Muhammed Ekrem Tecim,tr,78.0,92.0,454715128,False
2866935552.0,enes elamri,eneselamriNS,100,Enes Elamri,en,36.0,167.0,286693555,False
1482905478.0, mustafa ãzel,h_mustafaozel,100,Mustafa ÖZEL,tr,7455.0,584.0,148290547,False
369836872.0,muhammed akbulut,Makbuluttt,100,Muhammed Akbulut,en,147.0,164.0,369836872,False
3143441188.0, yusuf arslan,y_aslan22,96,Yusuf ASLAN,tr,75.0,876.0,314344118,False
1449074436.0,burak kibar,BurakcanKibar,96,BURAK KİBAR,tr,6.0,138.0,144907443,False
772130078.0,oguzhan bitmis,Btmoguzhan,100,Oguzhan Bitmis,tr,175.0,583.0,772130078,False
2612870692.0, hasan kosebalaban,hkosebalaban1,97,Hasan Kösebalaban,en,2995.0,367.0,261287069,False
355155899.0,ismail comert,i_comert,96,ismail cömert,tr,125.0,79.0,355155899,False
2829837013.0,salih gundogdu,salihhgundogdu,96,salih GÜNDOGDU,tr,13.0,32.0,282983701,False
62616625.0,gokhan belek,BelekGokhan,96,Gökhan Belek,tr,248.0,627.0,62616625,False
1027390153.0,mustafa mican,sofistmusti,100,Mustafa Mican,tr,1048.0,291.0,102739015,False
589516467.0,bilal tan,bilalTn,100,Bilal TAN,tr,124.0,346.0,589516467,False
465062899.0,nefise fedakar,nefisefedakar,100,Nefise Fedakar,tr,103.0,176.0,465062899,False
599159655.0,asem okby,3asemshaban,100,Asem okby,en,384.0,194.0,599159655,False
344339030.0,hasan kocaturk,hasannkocaturk,96,Hasan Kocatürk,tr,587.0,1000.0,344339030,False
398652596.0,ozan gumus,OzanGumuss,100,Ozan Gumus,tr,158.0,140.0,398652596,False
405692297.0,rukiye bircan,rukiyebircan,100,Rukiye Bircan,tr,180.0,169.0,405692297,False
1592012737.0,arslan ziylan,ziylan1,96,Arslan ZİYLAN,tr,177.0,871.0,159201273,False
3298803633.0,deniz kaya,denizkayakar,100,Deniz Kaya,tr,91.0,490.0,329880363,False
331537003.0, aykut gulalanlar,agulalanlar,97,Aykut Gülalanlar,tr,945.0,956.0,331537003,False
624787113.0,leyla zeynep vercin,leylavercin,97,Leyla Zeynep Verçin,tr,163.0,173.0,624787113,False
2220315899.0,mahmut aydemir,MahmtAydemir,100,Mahmut Aydemir,tr,83.0,99.0,222031589,False
492654914.0,halid aydin,halidaydin,96,HALİD AYDIN,tr,79.0,90.0,492654914,False
8.19584619977e+17,muslum guder,muslum_guder,100,MUSLUM GUDER,en,0.0,6.0,819584619,False
1241036822.0, arzu taygar,ATaygar,100,Arzu Taygar,tr,39.0,124.0,124103682,False
158635358.0,abdulrahman hossam,abdoibnkhaldon,100,Abdulrahman Hossam,en,235.0,240.0,158635358,False
329590627.0,yusuf yildiz,yusufyildiz92,100,Yusuf YILDIZ,tr,129.0,362.0,329590627,False
1209381008.0,sedanur emir,sdnremr,96,Seda Nur Emir,tr,222.0,245.0,120938100,False
203121479.0,betul ceylan,Betulcyln,96,Betül Ceylan,tr,208.0,306.0,203121479,False
2216307547.0,abdullah yilmaz,abdullahpdr,100,Abdullah YILMAZ,tr,36.0,277.0,221630754,False
3025593641.0,harun boyraz,58_hg,100,Harun BOYRAZ,tr,21.0,22.0,302559364,False
2982997695.0,ramazan oduncu,ramazanodunccu,100,ramazan oduncu,tr,109.0,300.0,298299769,False
7.56596649158e+17,sena gulseren,senagulseren_,96,Sena Gülseren,tr,48.0,221.0,756596649,False
611652164.0, sami erdem,konevim,100,Sami Erdem,tr,216.0,305.0,611652164,False
8.94660275567e+17,berat aksak,berat_aksak,100,Berat Aksak,tr,24.0,102.0,894660275,False
3207360807.0, gulcan ayral,GulcanAyral,96,Gülcan Ayral,tr,10.0,16.0,320736080,False
489239437.0,mehmet kara,karamhmtt,100,Mehmet Kara,tr,57.0,123.0,489239437,False
464174686.0,kamal abuhmaid,kamal_1992,100,kamal abuhmaid,en,3.0,27.0,464174686,False
256431457.0,mustafa cevik,cin_fikir,96,Mustafa Çevik,tr,213.0,629.0,256431457,False
362327119.0,rukiye uke,rukiyeuke,100,Rukiye Uke,en,120.0,174.0,362327119,False
2295234044.0,mehmet ali kaplan,4Mak92,100,Mehmet Ali Kaplan,tr,61.0,271.0,229523404,False
2619229812.0, abdurrahman ihtibar,itibar1414,100,abdurrahman ihtibar,tr,39.0,100.0,261922981,False
449199437.0,bengi buse budak,Bngbsbdk,100,Bengi Buse Budak,tr,182.0,200.0,449199437,False
185711683.0, onay budak,SUPEREGOID,100,Onay Budak,tr,150.0,184.0,185711683,False
118382186.0,ayse selin zorlu,slnzrl,100,Ayse Selin Zorlu,tr,242.0,464.0,118382186,False
4248938627.0,seyma coskun,seymaacoskun,100,seyma coskun,tr,6.0,41.0,424893862,False
2764045797.0,zeynep yildiz,yvzynp0409,100,zeynep yildiz,tr,6.0,20.0,276404579,False
1470279325.0,mikail altan,mikailaltan,100,Mikail Altan,tr,62.0,109.0,147027932,False
410078458.0,sait celebi,SaitCelebi,100,Sait Celebi,en,28.0,53.0,410078458,False
1103201906.0,belal tulimat,BelalToulimat,96,belal toulimat,ar,24.0,34.0,110320190,False
2713273318.0,selim selvi,SLMSLV1907,100,Selim Selvi,tr,110.0,144.0,271327331,False
7.56544988507e+17,zeynep sancaktutan,Sancaktutan_Z,100,Zeynep Sancaktutan,tr,13.0,132.0,756544988,False
2199773261.0,ahmet aslan,talhadurma,100,ahmet aslan,tr,138.0,1791.0,219977326,False
8.88118106019e+17,elif oktay,ElifOkt86499316,100,Elif Oktay,tr,7.0,70.0,888118106,False
1013674856.0,lutfiye toprak,lltoprak,96,Lütfiye Toprak,tr,411.0,572.0,101367485,False
327649487.0,meryem yetkin,meryemyetkin,100,Meryem Yetkin,tr,88.0,284.0,327649487,False
145723363.0,sumeyye zengin,summeye,96,Sümeyye Zengin,tr,113.0,364.0,145723363,False
625979067.0, tuna kocaman,tunakocaman,100,Tuna Kocaman,tr,156.0,416.0,625979067,False
148016688.0,ilkan ada,norton34,100,ilkan ada,en,34.0,183.0,148016688,False
92367481.0,berkan ersoz,ERSOZZ,100,Berkan Ersoz,tr,458.0,2008.0,92367481,False
753998209.0,vedat demirbilek,DemirbilekVedat,100,Vedat Demirbilek,tr,72.0,204.0,753998209,False
404286732.0,cigdem dogan berber,cigdemdoganbrbr,100,Cigdem Dogan Berber,en,313.0,385.0,404286732,False
367968322.0,yavuz demir,DemirlerinYavuz,100,Yavuz Demir,tr,326.0,242.0,367968322,False
133878521.0,yahya yacoob,Yahyayacoob,100,Yahya Yacoob,en,451.0,495.0,133878521,False
2905068995.0,zeynep aslihan satar,zynpaslihn,100,Zeynep Aslihan Satar,tr,27.0,64.0,290506899,False
314762385.0,jeton pllna,jPllana,96,Jeton Pllana,en,146.0,304.0,314762385,False
7.04764994857e+17, ! sosyoloji,sosyoIoji,100,Sosyoloji,tr,18.0,57.0,704764994,False
2875840455.0,aysenur ergul,ergul_aysenur,100,aysenur ergul,en,64.0,117.0,287584045,False
39740301.0,audry maulana,oddry,100,Audry Maulana,en,535.0,371.0,39740301,False
166720591.0,ezgi canbaz,ezgcnbz,100,Ezgi Canbaz,tr,271.0,282.0,166720591,False
1381488158.0,merve uzun,MerveUzunsamsun,100,Merve Uzun,tr,0.0,108.0,138148815,False
339702866.0,sinan filizler,filizlersinan,100,Sinan Filizler,tr,185.0,738.0,339702866,False
2150626906.0, ali ãakmak,alicakmaka,100,Ali Çakmak,en,26.0,29.0,215062690,False
636429203.0,sena darici,senadarici,100,SENA DARICI,tr,282.0,303.0,636429203,False
1079409680.0,mahmud emini,MahmudEmini,100,Mahmud Emini,en,170.0,1318.0,107940968,False
2644456425.0,havva nur kor,hhavvanurr1,100,Havva Nur Kor,tr,89.0,155.0,264445642,False
247001652.0,zeynep yavuz,seyyahzeynep,100,Zeynep Yavuz,tr,381.0,1054.0,247001652,False
223989726.0,can ipekli,ipeklican,100,Can Ipekli,en,199.0,667.0,223989726,False
2261877588.0,zuleyha akpinar,zulu_ist,97,zuleyhaakpinar,tr,149.0,2064.0,226187758,False
2394728189.0,ibrahim mutlu,ibrahimutlu38,100,Ibrahim mutlu,tr,117.0,107.0,239472818,False
159075428.0,muleyke beyza yavuz,Muleyke_B,97,Müleyke Beyza Yavuz,en,102.0,307.0,159075428,False
273495838.0,busra kilic,bsr_kilic,100,busra kilic,en,152.0,350.0,273495838,False
2582221616.0,huseyin ablak,HsynAblak,96,Hüseyin Ablak,tr,45.0,21.0,258222161,False
39937481.0,ubeydullah keles,ubeydkeles,100,Ubeydullah Keles,en,100.0,762.0,39937481,False
1560015468.0, ! tarih,tarihdergi,100,#tarih,en-gb,145787.0,100.0,156001546,False
251141714.0,ayse enise abamor,ayseenise,100,Ayse Enise Abamor,en,35.0,75.0,251141714,False
476704348.0,hulya karadeniz,hulyakdz,97,Hülya Karadeniz,tr,193.0,139.0,476704348,False
495298466.0,nuriye akbiyik,Nuriyeakbiyik,100,Nuriye akbiyik,tr,15.0,25.0,495298466,False
720740640.0,pelin zeytun,pelinzeytun,100,Pelin Zeytun,tr,117.0,113.0,720740640,False
1475720010.0,huseyin gayretli,HsynGayretli,97,Hüseyin Gayretli,tr,156.0,153.0,147572001,False
1545633186.0,yasin saglam,YasinSaglam7,100,Yasin Saglam,en,54.0,161.0,154563318,False
811374260.0,hatice ozkan,hozkan12,96,Hatice Özkan,tr,253.0,832.0,811374260,False
613357064.0,salih orhan,SalihOrhan_,100,Salih Orhan,tr,103.0,42.0,613357064,False
20244720.0,mehmet ortac,mehmetortac,96,Mehmet Ortaç,tr,1509.0,233.0,20244720,False
192444527.0, ayhan kaygusuz,KaygusuzA,100,Ayhan Kaygusuz,en,19.0,57.0,192444527,False
269014960.0,fatma mizan,ftmzn,100,fatma mizan,tr,496.0,1559.0,269014960,False
7.56522486339e+17,murat demir,SeksenlerDelisi,96,Murat Özdemir,tr,94.0,200.0,756522486,False
55362929.0,emre kaya,emrekaya88,100,Emre Kaya,tr,39.0,209.0,55362929,False
2724664235.0,burak gultekin,burkii93,96,Burak Gültekin,de,4.0,41.0,272466423,False
215282778.0,mustafa duman,mustafaduman19,100,Mustafa DUMAN,tr,92.0,95.0,215282778,False
2203345282.0,mustafa celik,muscelik1971,96,Mustafa Çelik,tr,10.0,70.0,220334528,False
1693732446.0,furkan esmerer,34Fes24,100,Furkan Esmerer,tr,71.0,65.0,169373244,False
2665094222.0,lucia scripcari,luciasc20903469,100,lucia scripcari,en,34.0,31.0,266509422,False
1570536104.0,sinan delikaya,sinandeli36,100,Sinan Delikaya,de,16.0,55.0,157053610,False
178728184.0,burak altun,burak_altun_,100,burak altun,en,423.0,444.0,178728184,False
591203147.0,zafarbek sulaimanov,Zsulaimanov,100,Zafarbek Sulaimanov,en,10.0,12.0,591203147,False
1060743823.0,nur banu gencten,GnctnN,97,Nur Banu Gençten,tr,6.0,121.0,106074382,False
2301123770.0,elif okur,gokseyircisi,100,Elif Okur,en,167.0,560.0,230112377,False
557654297.0, tamer yilmaz,Lonestar657,100,Tamer Yilmaz,en,129.0,244.0,557654297,False
968364324.0,merve bayram,MerveBajram,100,Merve Bayram,tr,21.0,81.0,968364324,False
85105655.0,melike akkus,melikeakkus,100,melike akkus,en,299.0,531.0,85105655,False
1637753119.0,emin eminov,EminEminov8,100,Emin Eminov,tr,24.0,50.0,163775311,False
773205608.0,behram koca,behramkoca,100,Behram Koca,tr,187.0,112.0,773205608,False
2368940444.0,islomjon nabiev,islomjonnabiev,100,Islomjon Nabiev,tr,35.0,228.0,236894044,False
271521207.0,mustafa karan,mkarailetisim,96,MUSTAFA KARA,tr,1011.0,4930.0,271521207,False
365164239.0,samet orkun gul,kloro55,97,Samet Orkun Gül,tr,36.0,428.0,365164239,False
358999317.0,vahid bahrami,VahidBahrami1,100,Vahid Bahrami,en,12.0,21.0,358999317,False
2915919923.0,irfan batur,irfan_batur,100,irfan batur,en,6354.0,497.0,291591992,False
18971997.0,suleyman soylu,suleymansoylu,96,Süleyman Soylu,tr,2199159.0,600.0,18971997,False
2365745598.0,elif gulden uzel,eliffuzell,97,Elif Gülden Uzel,tr,505.0,298.0,236574559,False
374146195.0,canberk cengiz,canberkcengiz,100,Canberk Cengiz,tr,46.0,145.0,374146195,False
4259338222.0,hasan coskun,hsncskn91,100,Hasan Coskun,en,152.0,496.0,425933822,False
2588334444.0,hanife ergun,ergun_hanife,96,Hanife Ergün,tr,38.0,68.0,258833444,False
153019444.0, mesut yä±lmaz,mesutyilmaz61,96,MESUT YILMAZ,en,115.0,312.0,153019444,False
224727919.0,betul cilasun,beyjey,100,betul cilasun,en,235.0,348.0,224727919,False
1168713674.0,nurgul ekecik,nurgulekecik,96,Nurgül Ekecik,tr,119.0,227.0,116871367,False
789462997.0,reha ayhan,rehaayhan,100,Reha Ayhan,tr,32.0,68.0,789462997,False
273393599.0,ahmet corduk,ahmetcorduk,100,ahmet corduk,tr,93.0,188.0,273393599,False
1040795040.0,momen al khatib,Kh5Momen,100,Momen Al Khatib,en,39.0,45.0,104079504,False
352843735.0,khaled tawakol,khalidtawakol,100,Khaled Tawakol,en,78.0,107.0,352843735,False
269906264.0,neslihan celik,NeslihanCelik_,100,Neslihan Celik,tr,180.0,417.0,269906264,False
568155550.0,ali osman aslan,aooa58,97,AliOsman Aslan,tr,180.0,137.0,568155550,False
527765077.0,merve bayram,mrvebayram,100,Merve Bayram,tr,239.0,270.0,527765077,False
266826023.0,oguz yasin cihan,oyc01,100,Oguz Yasin Cihan,en,83.0,71.0,266826023,False
173968248.0,mehmet mert kesti,mehmetmertkesti,100,Mehmet Mert KESTİ,en,422.0,317.0,173968248,False
230850831.0,mehmet kara,darulselam,100,Mehmet Kara,tr,90.0,338.0,230850831,False
837482173.0,nafiye polat,nafiyemb,100,nafiye polat,en,30.0,301.0,837482173,False
1373238780.0,nafiye polat,nafiye_polat,100,nafiye polat,en,29.0,279.0,137323878,False
2332247209.0, adem baba,babadem1,100,Adem BABA,tr,15.0,77.0,233224720,False
93845096.0,furkan demir,_furkandemir,96,Furkan DEMİR,en,40.0,100.0,93845096,False
238165726.0, mustafa korkmaz,mkorkmaz99,100,Mustafa Korkmaz,tr,119.0,190.0,238165726,False
217867948.0,mustafa karagoz,Ordinaryus1907,97,Mustafa Karagöz,tr,2091.0,91.0,217867948,False
878638669.0,mahmut ergin,mahmutergin34,96,MAHMUT ERGİN,tr,339.0,425.0,878638669,False
4759192037.0,burak arslan,BuraqLeon,100,Burak Arslan,tr,64.0,408.0,475919203,False
195129988.0,m rami tawakol,MRTawakol,100,M Rami Tawakol,en,136.0,82.0,195129988,False
1305485694.0,zeynep demir,ZeynepDemirIST,100,Zeynep Demir,tr,388.0,410.0,130548569,False
712307286.0,abdurrahman zengin,azenginn,100,Abdurrahman Zengin,tr,1075.0,397.0,712307286,False
947934061.0,merve kaplan,mervekaplan_,100,Merve Kaplan,tr,93.0,90.0,947934061,False
1013998447.0,heset brahimi,HesetBrahimi,100,Heset Brahimi,en,46.0,143.0,101399844,False
353631855.0,mehmet emin cihangir,mec10wes,100,Mehmet Emin Cihangir,tr,66.0,557.0,353631855,False
1015222154.0,yunus karakaya,yunuzo,100,yunus karakaya,tr,128.0,124.0,101522215,False
314125778.0,ahmet kaya,muhammedkahya83,100,ahmet kaya,tr,317.0,1570.0,314125778,False
1570496725.0,onur baba,BabaOnurbaba02,100,Onur Baba,tr,43.0,99.0,157049672,False
371964113.0,tahir kaya,TKaya_1,100,Tahir kaya,en,178.0,535.0,371964113,False
456967176.0,ozge kalpakcioglu,kalpaksky,97,ozgekalpakcioglu,tr,105.0,240.0,456967176,False
1247080080.0,sumeyra erel,sumeyra_erel,96,sümeyra erel,tr,53.0,56.0,124708008,False
1098813882.0,armed tusha,Armed_Tusha,100, Armed Tusha,en,8.0,34.0,109881388,False
1076267664.0,ebru acar,Acaristaan,100,Ebru Acar,tr,149.0,185.0,107626766,False
1392659191.0,yakup silingec,yakupsilingec,100,Yakup Silingec,tr,139.0,111.0,139265919,False
54890014.0, adem baba,babadem,100,adem baba,tr,69.0,360.0,54890014,False
168113833.0,ebra usta,ebrausta,100,Ebra Usta,tr,593.0,400.0,168113833,False
761450988.0,yasemin erdem,Freuudd,100,Yasemin Erdem,tr,82.0,111.0,761450988,False
7.96800012123e+17,sumeyra yavuz,sumeyrayvz6,96,sümeyra yavuz,tr,120.0,246.0,796800012,False
2464863426.0,yusuf alper cete,CeTeTR,97,Yusuf Alper Çete,tr,0.0,36.0,246486342,False
101483235.0,mehmet korkmaz,mehmet_1234,100,Mehmet Korkmaz,tr,165.0,330.0,101483235,False
315941679.0,abdullah ayasun,abyasun,100,Abdullah Ayasun,en,4821.0,1602.0,315941679,False
202625973.0,mehmet demir,MehmetGurcuoglu,100,Mehmet Demir,en,341.0,587.0,202625973,False
49669079.0,deniz cenk demir,DenizCenkDemir,100,Deniz Cenk Demir,en,682.0,1477.0,49669079,False
276882364.0, begum kaya,Begon_ya,100,Begum Kaya,tr,48.0,270.0,276882364,False
55220437.0,sevgi bilgic,sevgiblgc,96,Sevgi Bilgiç,en,123.0,402.0,55220437,False
166501878.0,muhammad haykal,haykallmuhammad,100,Muhammad Haykal,en,428.0,240.0,166501878,False
88899411.0,irfan akkoyun,irfan__akkoyun,100,irfan akkoyun,tr,122.0,258.0,88899411,False
155576359.0,alihan koca,alihankoca,100,alihan koca,en,194.0,298.0,155576359,False
30725104.0,kaveh nematipour,knematipour,100,Kaveh Nematipour,en,170.0,319.0,30725104,False
447440907.0,mehmet burak dikmen,MehmetBurakDikm,100,Mehmet Burak Dikmen,en,168.0,216.0,447440907,False
753514176.0,goktug taner,GoktugTaner,100,Goktug Taner,en,25.0,74.0,753514176,False
2672003055.0,hilal uysal,huysal95,100,Hilal Uysal,tr,105.0,142.0,267200305,False
1241358306.0,sumeyye demir,DmrSmyy,96,Sümeyye Demir,tr,59.0,187.0,124135830,False
1553075684.0,tuba bedir,tubabedirr,100,tuba bedir,tr,6.0,61.0,155307568,False
2864579834.0,yusuf gokmen,sadrazam1842,96,Yusuf Gökmen,de,13.0,52.0,286457983,False
1036789573.0, zeynep erol,zeyneb_erol,100,Zeynep Erol,tr,78.0,159.0,103678957,False
360181915.0, serkan demir,serkan_dmr1,100,Serkan Demir,tr,33.0,32.0,360181915,False
889187688.0,salih akpinar,AkpinarSalih,100,Salih Akpinar,en,59.0,52.0,889187688,False
4354816696.0,hilal yavuz,hilalyavu,100,Hilal Yavuz,tr,29.0,366.0,435481669,False
1691970415.0,elif ozturk,e_elif_e,100,elif ozturk,tr,18.0,106.0,169197041,False
2799720711.0, baris arslan,_baris_arslan,100,Baris Arslan,en,10.0,8.0,279972071,False
1031237664.0,abdullah gokmen,ABDULLAHGOKMN,97,ABDULLAH GÖKMEN,tr,2.0,7.0,103123766,False
309935068.0,bunyamin cansev,BnyaminCansev,97,bünyamin cansev,tr,4.0,20.0,309935068,False
930518624.0,ibrahim duru,34DRU94,96,İbrahim DURU,tr,171.0,671.0,930518624,False
86594374.0,mustafa emre,musatafaemre,100,Mustafa EMRE,tr,32.0,47.0,86594374,False
151050084.0,furkan cakmak,furkancakmak,96,Furkan Çakmak,tr,200.0,296.0,151050084,False
